window	w_populate_ddlb_from_db	1	0
window	w_powerscript_in_validation	1	0
window	w_print_employee_roster	1	0
window	w_print_employee_roster_dw	1	0
window	w_print_examples	1	0
window	w_progress_meter	1	0
window	w_protected_columns	1	0
window	w_psr_viewer	1	0
window	w_quick_select	1	0
window	w_quick_select_sheet	1	0
window	w_retrieve_asneeded	1	0
window	w_save_quick_select	1	0
window	w_scale	1	0
window	w_scroll_2_datawindows	1	0
window	w_sdk_functions	1	0
window	w_select_from_list	1	0
window	w_set_sqlca	1	0
window	w_set_toolbars	1	0
window	w_setrowfocus	1	0
window	w_shared_dddw	1	0
window	w_shared_dw_graph	1	0
window	w_sheet_1_dw	1	3
window	w_sheet_1_cust	2	0
window	w_sheet_1_dept	2	0
window	w_sheet_2_dws	2	3
window	w_sheet_2_depts_salary_sum	3	0
window	w_sheet_2_employee_address_info	3	0
window	w_sheet_2_orders_for_customer	3	0
window	w_show_retrieve_arg	1	0
window	w_sort_and_filter	1	0
window	w_sp_update	1	0
window	w_spellcheck	1	0
window	w_spin_controls	1	0
window	w_split_hscroll	1	0
window	w_step	1	0
window	w_stored_proc	1	0
window	w_style_uos	1	0
window	w_system_error	1	0
window	w_tag_help	1	0
window	w_tag_help_frame	1	0
window	w_towers_hanoi	1	0
window	w_towers_single_step	1	0
window	w_train	1	0
window	w_undelete_row	1	0
window	w_uo_colors	1	0
window	w_uo_sampler	1	0
window	w_update_trigger	1	0
window	w_vbx_diamond	1	0
window	w_window_scroll	1	0
globals	globals	0	1
globals	globals	1	0
